DateTime,Air temperature - average (°C),Relative humidity (%),Precipitation (mm),Solar radiation - horizontal (Wh/m²),Atmospheric pressure (kPa),Wind speed (m/s),Earth temperature (°C)
04-04-2019 17:00,3.61,64.31%,0,140.8,102.17,2.81,3.01
04-04-2019 18:00,2.6,69.44%,0,23.81,102.19,2.59,1.73
04-04-2019 19:00,1.98,68.25%,0,0,102.16,3.24,1.24
04-04-2019 20:00,1.65,67.38%,0,0,102.12,3.78,1.06
04-04-2019 21:00,1.45,67.31%,0,0,102.09,3.67,0.97
04-04-2019 22:00,1.26,67.75%,0,0,102.05,3.73,0.94
04-04-2019 23:00,0.93,70.06%,0,0,101.98,4.38,0.87
05-04-2019 00:00,0.76,72.12%,0,0,101.91,4.9,0.94
05-04-2019 01:00,0.9,74.12%,0,0,101.84,5.38,1.28
05-04-2019 02:00,1.05,76.31%,0,0,101.77,5.73,1.43
05-04-2019 03:00,1.25,78.31%,0,0,101.73,5.82,1.58
05-04-2019 04:00,1.49,78.88%,0,0,101.67,6.09,1.73
05-04-2019 05:00,1.7,78.62%,0,0,101.61,6.69,1.85
05-04-2019 06:00,1.94,78.31%,0,24.57,101.58,7.03,2.09
05-04-2019 07:00,2.27,77.00%,0,88.45,101.54,6.83,2.49
05-04-2019 08:00,2.42,77.81%,0.02,108.16,101.48,6.66,2.87
05-04-2019 09:00,2.23,80.31%,0.04,205.98,101.4,6.44,3.03
05-04-2019 10:00,2.32,83.31%,0.06,171.23,101.31,5.85,3.12
05-04-2019 11:00,2.65,85.56%,0.06,181,101.2,5.22,3.34
05-04-2019 12:00,3.02,88.00%,0.09,167.16,101.12,4.63,3.64
05-04-2019 13:00,3.28,89.81%,0.1,189.79,101.03,4.1,3.77
05-04-2019 14:00,3.51,90.75%,0.08,138.61,100.97,3.36,3.76
05-04-2019 15:00,3.76,90.88%,0.07,116.91,100.93,2.61,3.8
05-04-2019 16:00,3.99,90.38%,0.02,67.03,100.92,1.71,3.62
05-04-2019 17:00,4.04,91.06%,0.02,32.99,100.9,1.07,3.37
05-04-2019 18:00,3.85,91.94%,0.04,16.7,100.89,0.77,2.86
05-04-2019 19:00,3.87,92.25%,0.06,0,100.88,0.4,2.63
05-04-2019 20:00,3.87,92.69%,0.05,0,100.9,0.71,2.51
05-04-2019 21:00,3.6,94.81%,0.03,0,100.9,1.37,2.45
05-04-2019 22:00,3.47,96.12%,0.02,0,100.91,1.81,2.39
05-04-2019 23:00,3.45,97.38%,0.01,0,100.92,2.23,2.42
06-04-2019 00:00,3.57,98.38%,0.01,0,100.95,2.69,2.61
06-04-2019 01:00,3.65,99.44%,0.16,0,100.94,2.99,2.62
06-04-2019 02:00,3.48,100.00%,0.06,0,100.94,3.11,2.35
06-04-2019 03:00,3.36,100.00%,0.04,0,100.97,3.09,2.44
06-04-2019 04:00,3.13,100.00%,0.05,0,101.03,3.07,2.48
06-04-2019 05:00,2.72,99.25%,0.04,0,101.09,3.13,2.29
06-04-2019 06:00,2.73,96.50%,0.03,52.71,101.16,3.24,2.74
06-04-2019 07:00,3.37,93.12%,0.01,175.09,101.21,2.71,3.79
06-04-2019 08:00,4.57,89.56%,0,329.97,101.26,1.79,5.05
06-04-2019 09:00,6.32,81.94%,0,460.68,101.29,1.63,6.23
06-04-2019 10:00,7.7,77.44%,0.01,478.49,101.29,1.53,7.02
06-04-2019 11:00,8.76,75.06%,0.03,466.64,101.27,1.8,7.36
06-04-2019 12:00,9.6,73.38%,0.04,544.41,101.24,2.09,7.4
06-04-2019 13:00,10.26,72.12%,0.05,490.5,101.2,2.37,7.39
06-04-2019 14:00,10.87,70.81%,0.05,430.19,101.16,2.47,7.46
06-04-2019 15:00,11.24,70.00%,0.06,399.57,101.11,2.33,7.28
06-04-2019 16:00,11.15,70.94%,0.06,258.48,101.1,2.36,7.01
06-04-2019 17:00,10.3,76.50%,0.03,114.7,101.12,2.46,6.22
06-04-2019 18:00,8.82,81.75%,0.01,21.27,101.18,2.94,5.15
06-04-2019 19:00,8.11,82.88%,0,0,101.21,3,4.76
06-04-2019 20:00,7.61,83.06%,0,0,101.24,2.8,4.26
06-04-2019 21:00,7.28,82.81%,0,0,101.24,2.55,3.79
06-04-2019 22:00,7,83.25%,0.02,0,101.22,2.4,3.39
06-04-2019 23:00,6.75,84.50%,0.13,0,101.23,2.33,3.4
07-04-2019 00:00,6.32,87.19%,0.04,0,101.23,2.4,3.3
07-04-2019 01:00,5.95,90.00%,0,0,101.22,2.45,3.29
07-04-2019 02:00,5.98,91.19%,0,0,101.23,2.14,3.25
07-04-2019 03:00,5.91,92.75%,0,0,101.21,1.87,3.17
07-04-2019 04:00,5.44,95.88%,0,0,101.16,1.91,2.76
07-04-2019 05:00,4.95,98.75%,0,0,101.17,2.11,2.57
07-04-2019 06:00,4.95,98.38%,0,25.23,101.19,2.45,3.6
07-04-2019 07:00,5.37,96.19%,0,116.41,101.17,3.28,4.65
07-04-2019 08:00,5.53,95.31%,0,229.65,101.12,3.55,5.08
07-04-2019 09:00,5.85,93.81%,0,313.87,101.06,3.92,5.56
07-04-2019 10:00,6.44,90.75%,0,486.63,101,4.41,6.09
07-04-2019 11:00,7.06,86.81%,0,531.14,100.9,5.17,6.34
07-04-2019 12:00,7.27,85.62%,0,490.95,100.79,5.69,6.3
07-04-2019 13:00,7.3,85.19%,0,638.62,100.73,5.79,6.11
07-04-2019 14:00,7.2,85.31%,0,301.08,100.66,6.04,5.82
07-04-2019 15:00,6.77,87.44%,0.02,356.05,100.57,6.44,5.3
07-04-2019 16:00,6.45,89.38%,0.02,168.44,100.49,6.76,5
07-04-2019 17:00,6.28,90.56%,0,71.93,100.37,7.29,4.75
07-04-2019 18:00,6.42,90.50%,0,15.7,100.31,7.36,4.62
07-04-2019 19:00,6.48,90.50%,0.02,0,100.26,7.04,4.69
07-04-2019 20:00,6.22,92.19%,0.12,0,100.2,5.72,4.58
07-04-2019 21:00,6.49,93.50%,0.28,0,100.08,4.41,4.48
07-04-2019 22:00,7.4,95.00%,0.41,0,99.95,3.53,4.42
07-04-2019 23:00,7.8,98.81%,0.77,0,99.82,2.94,4.5
08-04-2019 00:00,7.68,100.00%,0.89,0,99.69,2.62,4.67
08-04-2019 01:00,8.09,100.00%,1.1,0,99.55,3.59,4.96
08-04-2019 02:00,8.56,100.00%,0.59,0,99.45,4.68,5.13
08-04-2019 03:00,8.44,100.00%,0.29,0,99.37,4.82,5.15
08-04-2019 04:00,8.21,100.00%,0.18,0,99.3,4.87,5.17
08-04-2019 05:00,8.56,99.88%,0.12,0,99.28,6.65,5.62
08-04-2019 06:00,8.92,99.00%,0.14,34.62,99.31,7.79,5.92
08-04-2019 07:00,9.2,97.94%,0.12,117.82,99.35,7.63,6.55
08-04-2019 08:00,9.62,95.31%,0.07,209.49,99.39,8.17,7.1
08-04-2019 09:00,9.57,92.62%,0.04,290.19,99.45,8.48,7.01
08-04-2019 10:00,9.62,88.94%,0.02,471.07,99.53,8.37,7.47
08-04-2019 11:00,10,83.81%,0.01,569.38,99.61,8.04,8.03
08-04-2019 12:00,10.49,80.12%,0.01,444.45,99.67,7.6,8.37
08-04-2019 13:00,10.84,78.38%,0.01,415.59,99.72,7.52,8.41
08-04-2019 14:00,10.84,78.12%,0,232.53,99.76,7.29,8.11
08-04-2019 15:00,10.65,78.44%,0,275.11,99.77,6.96,7.8
08-04-2019 16:00,10.12,79.56%,0,209.64,99.79,6.45,7.11
08-04-2019 17:00,9.55,81.44%,0,114.23,99.78,5.06,6.29
08-04-2019 18:00,8.73,85.56%,0,23.27,99.77,3.42,4.96
08-04-2019 19:00,8.15,87.44%,0,0,99.77,2.64,4.09
08-04-2019 20:00,7.93,88.62%,0,0,99.77,1.8,3.65
08-04-2019 21:00,6.82,93.50%,0,0,99.73,1.58,3.28
08-04-2019 22:00,5.26,99.69%,0,0,99.7,2.57,3.04
08-04-2019 23:00,4.62,100.00%,0.01,0,99.67,3.45,2.96
09-04-2019 00:00,4.58,100.00%,0.02,0,99.64,3.97,3.2
09-04-2019 01:00,4.65,100.00%,0,0,99.58,4.35,3.55
09-04-2019 02:00,4.52,99.31%,0.01,0,99.47,4.61,3.62
09-04-2019 03:00,4.33,98.88%,0.03,0,99.31,4.66,3.58
09-04-2019 04:00,4.25,98.25%,0.06,0,99.18,3.89,3.49
09-04-2019 05:00,4.32,98.56%,0.05,0,99.06,2.7,3.45
09-04-2019 06:00,4.55,98.50%,0.02,50.81,98.97,3.02,3.6
09-04-2019 07:00,5.01,97.94%,0.01,106.38,98.93,3.91,4.12
09-04-2019 08:00,5.78,95.56%,0.01,201.94,98.96,6,4.77
09-04-2019 09:00,6.78,87.94%,0,323.11,99.01,8.73,5.49
09-04-2019 10:00,7.11,78.75%,0,615.57,99.09,10.37,5.91
09-04-2019 11:00,7.34,74.81%,0,642.75,99.17,10.45,6.34
09-04-2019 12:00,7.68,73.62%,0,607.41,99.23,10.24,6.52
09-04-2019 13:00,7.94,72.69%,0,343.9,99.31,9.89,6.54
09-04-2019 14:00,7.9,71.50%,0.01,334.09,99.37,9.21,6.2
09-04-2019 15:00,7.68,71.44%,0.01,242.43,99.44,8.18,5.83
09-04-2019 16:00,7.31,72.94%,0.01,206.85,99.5,7.14,5.3
09-04-2019 17:00,6.83,75.31%,0.01,107.1,99.58,6.25,4.8
09-04-2019 18:00,5.95,80.56%,0,18,99.67,5.05,3.9
09-04-2019 19:00,4.9,86.44%,0,0,99.74,4.05,3.1
09-04-2019 20:00,4.31,89.38%,0,0,99.79,3.54,2.77
09-04-2019 21:00,4,91.06%,0,0,99.78,3.06,2.76
09-04-2019 22:00,3.6,93.19%,0.02,0,99.77,3.02,2.53
09-04-2019 23:00,3.29,94.38%,0.01,0,99.78,3.42,2.44
10-04-2019 00:00,3.12,93.94%,0.01,0,99.83,4.21,2.52
10-04-2019 01:00,2.84,92.88%,0.17,0,99.91,5,2.44
10-04-2019 02:00,2.3,92.00%,0.03,0,100.01,5.26,2.07
10-04-2019 03:00,1.55,91.44%,0.03,0,100.1,5.21,1.54
10-04-2019 04:00,0.85,90.00%,0.02,0,100.19,5.03,1.12
10-04-2019 05:00,0.27,88.69%,0.02,0,100.29,5.01,0.87
10-04-2019 06:00,0.48,86.56%,0.01,47.87,100.37,5.35,1.67
10-04-2019 07:00,1.29,79.69%,0,129.7,100.4,5.51,2.71
10-04-2019 08:00,2.4,70.75%,0,216.59,100.51,5.16,3.81
10-04-2019 09:00,3.38,65.19%,0,290.55,100.59,4.27,4.88
10-04-2019 10:00,4.01,64.94%,0,373.91,100.66,2.98,5.81
10-04-2019 11:00,4.45,64.38%,0,402.34,100.65,2.17,6.51
10-04-2019 12:00,4.9,64.06%,0.01,551.32,100.65,1.76,6.87
10-04-2019 13:00,5.46,59.94%,0.03,542.09,100.64,0.73,7.21
10-04-2019 14:00,5.85,56.38%,0.14,576.03,100.64,0.21,6.94
10-04-2019 15:00,5.98,55.44%,0.19,531.62,100.64,0.31,6.28
10-04-2019 16:00,5.98,55.56%,0.12,342.53,100.64,0.39,5.5
10-04-2019 17:00,5.73,57.50%,0.1,175.86,100.69,0.88,4.42
10-04-2019 18:00,4.97,65.38%,0.03,26.69,100.73,1.07,3.23
10-04-2019 19:00,4.29,68.56%,0.02,0,100.75,1.7,2.72
10-04-2019 20:00,3.51,75.88%,0,0,100.79,3.09,2.5
10-04-2019 21:00,2.71,80.12%,0,0,100.88,4.46,2.3
10-04-2019 22:00,1.67,83.56%,0,0,100.94,4.86,1.69
10-04-2019 23:00,1.08,87.25%,0,0,101.01,5.42,1.56
11-04-2019 00:00,1.03,88.19%,0,0,101.05,6.01,1.71
11-04-2019 01:00,1.17,88.50%,0,0,101.1,6.06,1.83
11-04-2019 02:00,1.25,88.44%,0,0,101.16,5.95,1.79
11-04-2019 03:00,1.25,86.81%,0,0,101.23,6.34,1.76
11-04-2019 04:00,1.08,85.31%,0,0,101.28,6.5,1.69
11-04-2019 05:00,0.87,84.44%,0,0,101.28,6.65,1.55
11-04-2019 06:00,0.99,82.06%,0,43.16,101.31,6.81,1.87
11-04-2019 07:00,1.4,74.56%,0,58.71,101.36,7.37,2.37
11-04-2019 08:00,1.83,69.12%,0.01,55.55,101.4,7.5,3.02
11-04-2019 09:00,2.25,66.94%,0.08,60.21,101.39,7.69,3.71
11-04-2019 10:00,2.56,66.31%,0.05,125.43,101.3,8.41,4.11
11-04-2019 11:00,2.74,66.56%,0,137.73,101.26,8.77,4.29
11-04-2019 12:00,2.78,67.31%,0,181.88,101.21,9.17,4.19
11-04-2019 13:00,2.62,68.81%,0.01,254.58,101.11,9.7,3.83
11-04-2019 14:00,2.48,70.00%,0.06,230.67,101.04,9.77,3.5
11-04-2019 15:00,2.26,72.06%,0.35,214.58,101,9.74,3.08
11-04-2019 16:00,1.95,74.31%,0.35,152.52,100.98,10.04,2.64
11-04-2019 17:00,1.52,78.00%,0.06,86.97,100.95,10.58,2.31
11-04-2019 18:00,1.58,79.75%,0,18.1,100.91,10.21,2.2
11-04-2019 19:00,1.8,80.12%,0,0,100.88,10.18,2.19
11-04-2019 20:00,1.98,81.44%,0,0,100.91,9.5,2.25
11-04-2019 21:00,2.09,82.50%,0,0,100.86,9.45,2.26
11-04-2019 22:00,2.26,82.19%,0,0,100.77,9.68,2.34
11-04-2019 23:00,2.69,80.81%,0,0,100.67,10.04,2.51
12-04-2019 00:00,3.45,80.06%,0,0,100.56,9.84,2.81
12-04-2019 01:00,3.64,83.81%,0,0,100.47,7.98,2.98
12-04-2019 02:00,3.7,87.56%,0,0,100.39,6.58,3.05
12-04-2019 03:00,3.73,90.06%,0,0,100.29,6.6,3.08
12-04-2019 04:00,3.87,91.75%,0,0,100.23,6.42,3.15
12-04-2019 05:00,4.29,92.75%,0,0,100.2,5.58,3.19
12-04-2019 06:00,4.95,92.75%,0,38.69,100.15,5.49,3.6
12-04-2019 07:00,6.48,90.75%,0,146.3,100.06,4.82,4.84
12-04-2019 08:00,7.87,88.88%,0,286.19,99.98,5.05,6.01
12-04-2019 09:00,8.96,87.56%,0,386.44,99.91,5.82,6.84
12-04-2019 10:00,10.32,85.56%,0.03,420.55,99.85,6.38,7.55
12-04-2019 11:00,10.87,87.69%,0.06,335.63,99.81,7.17,7.25
12-04-2019 12:00,11.14,91.94%,0.2,130.45,99.77,8.04,7.33
12-04-2019 13:00,11.49,94.44%,0.48,176.6,99.73,8.3,7.65
12-04-2019 14:00,11.28,97.50%,0.32,175.65,99.73,8.11,7.46
12-04-2019 15:00,11.1,99.31%,0.09,244.91,99.77,8.19,7.33
12-04-2019 16:00,10.86,99.38%,0.04,188.5,99.84,7.6,7.25
12-04-2019 17:00,10.58,97.00%,0.01,80.26,99.88,6.58,6.99
12-04-2019 18:00,9.9,94.06%,0,21.56,99.93,5.87,6.21
12-04-2019 19:00,9.01,91.06%,0,0,99.98,5.76,5.53
12-04-2019 20:00,8.51,89.00%,0,0,100.02,6.33,5.21
12-04-2019 21:00,8.22,88.56%,0,0,100.05,7.39,5.14
12-04-2019 22:00,7.83,88.12%,0,0,100.09,8,5.01
12-04-2019 23:00,7.16,88.69%,0,0,100.16,7.18,4.7
13-04-2019 00:00,6.48,89.44%,0,0,100.25,6.21,4.3
13-04-2019 01:00,5.72,90.81%,0.43,0,100.32,5.56,3.81
13-04-2019 02:00,5.01,92.00%,0.41,0,100.38,5.2,3.41
13-04-2019 03:00,4.43,92.56%,0.41,0,100.45,4.97,3.05
13-04-2019 04:00,3.94,93.19%,0.01,0,100.5,4.88,2.71
13-04-2019 05:00,3.54,94.62%,0.04,0,100.55,5.24,2.53
13-04-2019 06:00,3.92,93.19%,0.02,92.8,100.6,5.99,3.39
13-04-2019 07:00,4.62,90.94%,0,294.59,100.63,5.67,4.38
13-04-2019 08:00,6.09,81.81%,0,490.04,100.65,6.43,5.45
13-04-2019 09:00,7.39,67.94%,0,655.04,100.68,7.87,6.2
13-04-2019 10:00,8.11,61.31%,0,778.21,100.68,8.58,6.73
13-04-2019 11:00,8.74,59.50%,0,833.97,100.65,8.89,7.15
13-04-2019 12:00,9.37,58.12%,0,770.43,100.63,9.28,7.43
13-04-2019 13:00,9.89,56.75%,0,707.6,100.59,9.47,7.6
13-04-2019 14:00,10.15,56.88%,0,638.11,100.54,9.17,7.59
13-04-2019 15:00,10.13,58.00%,0,473.14,100.5,8.49,7.37
13-04-2019 16:00,9.8,60.00%,0,331.96,100.49,7.31,6.88
13-04-2019 17:00,9.12,63.81%,0,173.94,100.51,5.98,6.13
13-04-2019 18:00,7.71,71.31%,0,31.67,100.55,4.58,4.79
13-04-2019 19:00,6.33,77.31%,0,0,100.59,3.95,3.92
13-04-2019 20:00,5.37,80.44%,0,0,100.74,4.12,3.48
13-04-2019 21:00,4.64,82.62%,0,0,100.71,4.01,3.4
13-04-2019 22:00,4.02,83.88%,0,0,100.66,3.96,3.03
13-04-2019 23:00,3.4,84.62%,0,0,100.7,4.05,2.57
14-04-2019 00:00,3.01,84.00%,0,0,100.72,4.8,2.54
14-04-2019 01:00,2.58,84.25%,0,0,100.65,5.12,2.41
14-04-2019 02:00,2.14,85.19%,0,0,100.67,5.01,2.18
14-04-2019 03:00,2.03,85.19%,0,0,100.65,5.47,2.34
14-04-2019 04:00,2.01,84.69%,0,0,100.63,5.71,2.44
14-04-2019 05:00,2.03,84.44%,0.02,0,100.66,5.16,2.53
14-04-2019 06:00,2.27,83.62%,0.1,25.8,100.63,5.53,2.81
14-04-2019 07:00,2.5,83.94%,0.11,85.56,100.44,6.92,3.1
14-04-2019 08:00,2.73,84.06%,0.13,137.65,100.38,6.74,3.51
14-04-2019 09:00,2.3,87.94%,0.9,147.44,100.24,8.25,3.6
14-04-2019 10:00,2.03,90.94%,0.96,144.62,100.06,9.21,3.67
14-04-2019 11:00,2.01,92.94%,0.65,141.41,100.01,8.91,3.62
14-04-2019 12:00,2.12,93.56%,0.28,127.66,99.81,10.54,3.51
14-04-2019 13:00,2.52,92.69%,0.34,75.03,99.64,10.92,3.55
14-04-2019 14:00,2.78,92.50%,0.26,79.89,99.51,10.49,3.48
14-04-2019 15:00,3.1,92.00%,0.1,34.87,99.35,10.68,3.54
14-04-2019 16:00,3.4,92.00%,0.07,91.26,99.21,10.53,3.53
14-04-2019 17:00,3.44,93.00%,0.13,36.65,98.99,11.23,3.48
14-04-2019 18:00,3.23,94.31%,0.24,22.92,98.63,12.33,3.34
14-04-2019 19:00,3.1,95.12%,0.61,0,98.39,11.72,3.27
14-04-2019 20:00,3.07,95.56%,2.64,0,98.04,12.2,3.25
14-04-2019 21:00,3.73,96.12%,4.11,0,97.84,7.75,3.37
14-04-2019 22:00,3.72,97.31%,1.63,0,98.03,3.95,3.29
14-04-2019 23:00,2.82,95.38%,0.04,0,97.93,7.86,3.14
15-04-2019 00:00,2.15,96.12%,0,0,97.97,4.27,2.81
15-04-2019 01:00,1.62,97.56%,0.02,0,98.16,2.66,2.72
15-04-2019 02:00,1.45,97.38%,0.06,0,98.31,4.84,2.72
15-04-2019 03:00,1.22,96.88%,0.37,0,98.38,4.53,2.6
15-04-2019 04:00,1.08,95.19%,0.78,0,98.45,5.08,2.45
15-04-2019 05:00,1.19,92.00%,1.14,0,98.54,6.05,2.38
15-04-2019 06:00,1.47,89.44%,1.15,52.03,98.64,6.72,2.59
15-04-2019 07:00,2.28,85.94%,0.67,66.48,98.75,7.6,3.24
15-04-2019 08:00,3.36,80.44%,0.43,138.52,98.85,8.63,4.03
15-04-2019 09:00,4.15,75.44%,0.51,139.75,98.96,9.47,4.51
15-04-2019 10:00,4.43,73.81%,0.43,242.16,99.08,10.21,4.4
15-04-2019 11:00,4.83,72.19%,0.21,371.69,99.24,10.65,4.81
15-04-2019 12:00,5.37,69.94%,0.09,626.45,99.42,10.72,5.1
15-04-2019 13:00,5.8,67.12%,0.04,672.35,99.59,10.77,5.2
15-04-2019 14:00,6.19,63.62%,0.01,689.23,99.72,10.76,5.52
15-04-2019 15:00,6.32,60.69%,0,610.97,99.84,10.42,5.36
15-04-2019 16:00,6.26,59.00%,0,434.8,99.96,10.01,4.94
15-04-2019 17:00,5.83,60.44%,0,237.89,100.09,9.47,4.27
15-04-2019 18:00,4.91,66.06%,0,53.71,100.19,8.48,3.34
15-04-2019 19:00,3.82,72.69%,0,0,100.26,7.52,2.63
15-04-2019 20:00,2.95,77.00%,0,0,100.33,7.02,2.23
15-04-2019 21:00,2.26,79.12%,0,0,100.37,7.03,1.94
15-04-2019 22:00,1.67,81.06%,0,0,100.41,6.98,1.71
15-04-2019 23:00,1.27,82.50%,0,0,100.47,6.88,1.52
16-04-2019 00:00,1.05,83.12%,0,0,100.53,6.76,1.36
16-04-2019 01:00,0.96,83.38%,0,0,100.59,6.61,1.26
16-04-2019 02:00,0.88,83.81%,0,0,100.63,6.1,1.14
16-04-2019 03:00,1.23,83.06%,0,0,100.68,5.48,1.63
16-04-2019 04:00,1.02,84.81%,0,0,100.73,5.01,1.26
16-04-2019 05:00,0.94,85.62%,0,6.11,100.77,4.54,1.29
16-04-2019 06:00,1.74,83.00%,0,67.73,100.79,3.9,2.45
16-04-2019 07:00,2.58,79.56%,0,119.88,100.8,2.76,3.58
16-04-2019 08:00,3.71,78.06%,0.01,279.41,100.78,1.35,4.87
16-04-2019 09:00,5.31,71.19%,0.01,288.13,100.81,1.62,5.53
16-04-2019 10:00,5.93,67.69%,0.01,340.3,100.86,2.64,5.01
